bbox,filename,height,width
"[248.49, 75.13, 85.92000000000002, 164.83]",/home/tako/devtools/furry-geras/coco/train2017/000000526682.jpg,427,640
"[1.12, 95.51, 372.88, 395.62]",/home/tako/devtools/furry-geras/coco/train2017/000000482699.jpg,500,375
"[104.77, 106.59, 188.77000000000004, 426.24]",/home/tako/devtools/furry-geras/coco/train2017/000000443913.jpg,640,480
"[0.0, 169.55, 73.83, 112.40000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000095902.jpg,375,500
"[196.21, 43.28, 239.44999999999996, 378.9100000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000104888.jpg,428,640
"[377.29, 0.11, 261.71, 116.49]",/home/tako/devtools/furry-geras/coco/train2017/000000411027.jpg,426,640
"[64.81, 129.69, 182.93, 195.18]",/home/tako/devtools/furry-geras/coco/train2017/000000238857.jpg,500,333
"[157.62, 21.15, 429.82000000000005, 399.25]",/home/tako/devtools/furry-geras/coco/train2017/000000560902.jpg,427,640
"[144.97, 143.84, 211.92999999999998, 353.5]",/home/tako/devtools/furry-geras/coco/train2017/000000137408.jpg,504,640
"[41.13, 20.86, 76.73000000000002, 125.50000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000102672.jpg,427,640
"[169.63, 71.86, 52.22, 90.39999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000283720.jpg,383,500
"[149.93, 230.83, 344.17, 192.08]",/home/tako/devtools/furry-geras/coco/train2017/000000057508.jpg,480,640
"[96.14, 139.12, 255.86, 489.76]",/home/tako/devtools/furry-geras/coco/train2017/000000007809.jpg,640,519
"[158.61, 390.26, 82.9, 186.68000000000006]",/home/tako/devtools/furry-geras/coco/train2017/000000053900.jpg,640,480
"[200.18, 5.51, 407.04, 469.31]",/home/tako/devtools/furry-geras/coco/train2017/000000499376.jpg,480,640
"[128.09, 126.78, 166.42, 333.83000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000223276.jpg,500,339
"[34.52, 335.1, 207.54, 296.7099999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000260970.jpg,640,426
"[234.54, 38.29, 72.71000000000001, 101.43]",/home/tako/devtools/furry-geras/coco/train2017/000000560123.jpg,426,640
"[224.46, 469.97, 42.71000000000001, 138.10000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000355410.jpg,640,485
"[67.8, 120.76, 247.76, 375.73]",/home/tako/devtools/furry-geras/coco/train2017/000000394286.jpg,640,427
"[275.85, 85.35, 123.82, 155.17]",/home/tako/devtools/furry-geras/coco/train2017/000000539734.jpg,424,640
"[70.47, 28.76, 198.91, 603.05]",/home/tako/devtools/furry-geras/coco/train2017/000000178811.jpg,640,353
"[381.31, 353.87, 44.69, 158.53999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000466346.jpg,640,427
"[76.6, 17.33, 284.3299999999999, 402.1]",/home/tako/devtools/furry-geras/coco/train2017/000000070528.jpg,428,640
"[157.0, 256.56, 80.37, 127.28000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000537258.jpg,426,640
"[284.98, 150.49, 109.42000000000002, 99.44999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000021152.jpg,375,500
"[1.03, 149.73, 637.97, 305.2099999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000180593.jpg,461,640
"[72.91, 55.88, 198.13999999999996, 434.38]",/home/tako/devtools/furry-geras/coco/train2017/000000251111.jpg,500,375
"[200.85, 127.09, 108.63000000000002, 92.41]",/home/tako/devtools/furry-geras/coco/train2017/000000314627.jpg,480,640
"[273.49, 147.32, 97.14999999999998, 114.30000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000287828.jpg,425,640
"[343.19, 89.53, 87.59999999999997, 166.85999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000535536.jpg,415,640
"[5.38, 163.53, 321.87, 310.0400000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000096226.jpg,480,640
"[142.7, 261.62, 236.83999999999997, 287.2900000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000031521.jpg,640,426
"[123.98, 77.69, 83.7, 87.75]",/home/tako/devtools/furry-geras/coco/train2017/000000115102.jpg,640,386
"[149.19, 143.81, 88.51999999999998, 114.81]",/home/tako/devtools/furry-geras/coco/train2017/000000081443.jpg,640,427
"[314.63, 1.18, 324.37, 470.41]",/home/tako/devtools/furry-geras/coco/train2017/000000391090.jpg,480,640
"[0.0, 1.93, 433.69, 402.78]",/home/tako/devtools/furry-geras/coco/train2017/000000562247.jpg,426,640
"[275.42, 122.97, 188.71999999999997, 215.96]",/home/tako/devtools/furry-geras/coco/train2017/000000358079.jpg,427,640
"[257.8, 23.73, 155.40000000000003, 449.88]",/home/tako/devtools/furry-geras/coco/train2017/000000420151.jpg,480,640
"[33.15, 25.66, 231.08, 579.9]",/home/tako/devtools/furry-geras/coco/train2017/000000454566.jpg,640,561
"[29.16, 258.19, 222.29, 179.78000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000276886.jpg,439,640
"[299.55, 131.98, 119.58999999999997, 248.94999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000136700.jpg,480,640
"[0.0, 0.0, 380.96, 202.44]",/home/tako/devtools/furry-geras/coco/train2017/000000256013.jpg,640,480
"[211.7, 70.18, 230.27000000000004, 431.62]",/home/tako/devtools/furry-geras/coco/train2017/000000351981.jpg,512,640
"[340.27, 242.32, 161.61, 142.19]",/home/tako/devtools/furry-geras/coco/train2017/000000234023.jpg,480,640
"[107.87, 37.39, 198.90999999999997, 571.41]",/home/tako/devtools/furry-geras/coco/train2017/000000002602.jpg,640,427
"[0.76, 1.87, 257.43, 367.39]",/home/tako/devtools/furry-geras/coco/train2017/000000501499.jpg,375,500
"[207.65, 180.4, 119.72, 147.96]",/home/tako/devtools/furry-geras/coco/train2017/000000539079.jpg,425,640
"[364.77, 95.69, 192.39, 265.16]",/home/tako/devtools/furry-geras/coco/train2017/000000057591.jpg,427,640
"[38.49, 86.93, 255.2, 490.78000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000409016.jpg,640,403
"[226.43, 59.11, 118.56, 229.36]",/home/tako/devtools/furry-geras/coco/train2017/000000069029.jpg,426,640
"[287.64, 67.6, 160.08000000000004, 214.73]",/home/tako/devtools/furry-geras/coco/train2017/000000260359.jpg,640,480
"[186.1, 88.42, 129.91, 136.61]",/home/tako/devtools/furry-geras/coco/train2017/000000138276.jpg,427,640
"[7.19, 77.5, 331.23, 558.46]",/home/tako/devtools/furry-geras/coco/train2017/000000007894.jpg,640,512
"[1.89, 327.73, 427.2, 278.73]",/home/tako/devtools/furry-geras/coco/train2017/000000264005.jpg,640,480
"[149.75, 173.46, 224.25, 325.53999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000327262.jpg,500,375
"[153.75, 42.53, 217.45, 480.74]",/home/tako/devtools/furry-geras/coco/train2017/000000509255.jpg,640,426
"[278.8, 90.67, 158.8, 289.13]",/home/tako/devtools/furry-geras/coco/train2017/000000045138.jpg,425,640
"[53.59, 200.55, 110.97, 107.08999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000109766.jpg,500,333
"[201.35, 355.33, 142.81999999999996, 275.14000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000280036.jpg,640,418
"[156.73, 206.56, 226.85, 422.75999999999993]",/home/tako/devtools/furry-geras/coco/train2017/000000519351.jpg,640,480
"[219.66, 49.66, 126.97999999999999, 241.59]",/home/tako/devtools/furry-geras/coco/train2017/000000327964.jpg,425,640
"[76.52, 220.48, 247.94, 316.13]",/home/tako/devtools/furry-geras/coco/train2017/000000190645.jpg,640,427
"[261.61, 110.64, 118.10000000000002, 117.61]",/home/tako/devtools/furry-geras/coco/train2017/000000551647.jpg,427,640
"[268.72, 220.05, 92.12, 251.18]",/home/tako/devtools/furry-geras/coco/train2017/000000564599.jpg,602,640
"[234.03, 53.75, 197.47, 306.63]",/home/tako/devtools/furry-geras/coco/train2017/000000141334.jpg,368,640
"[304.9, 8.63, 174.10000000000002, 575.72]",/home/tako/devtools/furry-geras/coco/train2017/000000257838.jpg,640,480
"[323.19, 140.28, 278.18, 283.68000000000006]",/home/tako/devtools/furry-geras/coco/train2017/000000451063.jpg,612,612
"[143.82, 159.64, 224.8, 470.73]",/home/tako/devtools/furry-geras/coco/train2017/000000191978.jpg,640,427
"[268.17, 151.68, 127.5, 282.82]",/home/tako/devtools/furry-geras/coco/train2017/000000436901.jpg,495,640
"[34.67, 28.53, 368.84, 602.89]",/home/tako/devtools/furry-geras/coco/train2017/000000057995.jpg,640,440
"[93.91, 22.75, 309.6, 354.4]",/home/tako/devtools/furry-geras/coco/train2017/000000096027.jpg,640,597
"[1.66, 14.96, 384.66, 615.73]",/home/tako/devtools/furry-geras/coco/train2017/000000084845.jpg,640,426
"[335.45, 241.66, 94.28000000000003, 104.06000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000360422.jpg,435,640
"[0.0, 1.44, 131.31, 414.64]",/home/tako/devtools/furry-geras/coco/train2017/000000129631.jpg,640,427
"[1.91, 2.98, 446.11, 385.79]",/home/tako/devtools/furry-geras/coco/train2017/000000030062.jpg,427,640
"[199.74, 101.24, 160.63, 238.68]",/home/tako/devtools/furry-geras/coco/train2017/000000013867.jpg,500,413
"[280.82, 107.03, 111.11000000000001, 161.18000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000189156.jpg,480,640
"[222.15, 298.68, 77.31000000000003, 173.32]",/home/tako/devtools/furry-geras/coco/train2017/000000507342.jpg,473,640
"[204.84, 156.93, 129.92999999999998, 172.45999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000235340.jpg,640,480
"[2.77, 66.18, 48.04, 156.64]",/home/tako/devtools/furry-geras/coco/train2017/000000125524.jpg,427,640
"[82.62, 84.17, 66.29000000000002, 127.27]",/home/tako/devtools/furry-geras/coco/train2017/000000011231.jpg,335,465
"[397.69, 43.05, 127.19, 165.64]",/home/tako/devtools/furry-geras/coco/train2017/000000149036.jpg,612,612
"[104.39, 1.04, 283.57, 533.36]",/home/tako/devtools/furry-geras/coco/train2017/000000386684.jpg,553,640
"[60.54, 97.3, 362.24, 415.57]",/home/tako/devtools/furry-geras/coco/train2017/000000368222.jpg,640,480
"[231.83, 207.02, 45.50000000000003, 104.44000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000293852.jpg,427,640
"[103.02, 124.36, 151.19, 178.36]",/home/tako/devtools/furry-geras/coco/train2017/000000486774.jpg,425,640
"[26.97, 35.18, 333.03, 463.82]",/home/tako/devtools/furry-geras/coco/train2017/000000092686.jpg,500,361
"[0.0, 30.2, 311.81, 441.25]",/home/tako/devtools/furry-geras/coco/train2017/000000220366.jpg,480,640
"[79.63, 0.0, 368.29, 141.12]",/home/tako/devtools/furry-geras/coco/train2017/000000531092.jpg,478,640
"[346.65, 212.06, 101.94999999999999, 212.04000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000384960.jpg,427,640
"[155.74, 61.21, 99.20999999999998, 110.45999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000072165.jpg,640,383
"[188.49, 287.59, 165.73000000000002, 120.50999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000341892.jpg,467,640
"[64.16, 152.27, 53.09, 132.43000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000505347.jpg,428,640
"[191.09, 255.21, 105.41999999999999, 216.22]",/home/tako/devtools/furry-geras/coco/train2017/000000365137.jpg,640,424
"[596.19, 231.51, 35.91999999999996, 96.06]",/home/tako/devtools/furry-geras/coco/train2017/000000015486.jpg,425,640
"[1.44, 152.45, 292.39, 479.35999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000178598.jpg,640,366
"[2.88, 10.16, 476.12, 620.31]",/home/tako/devtools/furry-geras/coco/train2017/000000055301.jpg,640,480
"[0.0, 453.76, 165.33, 157.24]",/home/tako/devtools/furry-geras/coco/train2017/000000043191.jpg,612,612
"[55.37, 309.93, 93.85, 131.43]",/home/tako/devtools/furry-geras/coco/train2017/000000400702.jpg,612,612
"[490.67, 86.59, 105.57, 320.92999999999995]",/home/tako/devtools/furry-geras/coco/train2017/000000220770.jpg,494,640
"[474.38, 335.33, 125.90999999999997, 91.67000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000318840.jpg,428,640
"[1.44, 2.64, 339.85, 628.93]",/home/tako/devtools/furry-geras/coco/train2017/000000566188.jpg,640,449
"[237.85, 207.16, 118.43999999999997, 75.85]",/home/tako/devtools/furry-geras/coco/train2017/000000218319.jpg,349,500
"[443.41, 2.15, 106.61999999999995, 156.13]",/home/tako/devtools/furry-geras/coco/train2017/000000470300.jpg,480,640
"[50.59, 222.35, 348.40999999999997, 276.65]",/home/tako/devtools/furry-geras/coco/train2017/000000283448.jpg,500,400
"[204.87, 0.0, 139.44, 78.3]",/home/tako/devtools/furry-geras/coco/train2017/000000436722.jpg,500,376
"[321.62, 45.47, 317.38, 373.27]",/home/tako/devtools/furry-geras/coco/train2017/000000044358.jpg,425,640
"[430.83, 287.33, 95.69999999999999, 80.38]",/home/tako/devtools/furry-geras/coco/train2017/000000429712.jpg,427,640
"[336.8, 64.96, 266.71999999999997, 354.99]",/home/tako/devtools/furry-geras/coco/train2017/000000108075.jpg,427,640
"[220.27, 87.35, 75.71000000000001, 141.79]",/home/tako/devtools/furry-geras/coco/train2017/000000465046.jpg,338,500
"[0.0, 91.35, 366.62, 407.65]",/home/tako/devtools/furry-geras/coco/train2017/000000398949.jpg,500,375
"[237.59, 107.09, 109.98999999999998, 240.92]",/home/tako/devtools/furry-geras/coco/train2017/000000382669.jpg,385,500
"[0.0, 486.63, 165.89, 152.37]",/home/tako/devtools/furry-geras/coco/train2017/000000330610.jpg,640,480
"[226.32, 150.53, 59.75999999999999, 152.95000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000511103.jpg,501,640
"[223.4, 58.9, 196.92, 246.9]",/home/tako/devtools/furry-geras/coco/train2017/000000078062.jpg,437,640
"[163.95, 0.0, 340.68, 252.6]",/home/tako/devtools/furry-geras/coco/train2017/000000132000.jpg,480,640
"[130.64, 303.78, 77.19999999999999, 88.38]",/home/tako/devtools/furry-geras/coco/train2017/000000245013.jpg,640,428
"[120.27, 106.91, 110.02, 296.57000000000005]",/home/tako/devtools/furry-geras/coco/train2017/000000067117.jpg,640,426
"[112.23, 124.52, 507.48, 218.09000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000369338.jpg,480,640
"[296.64, 158.87, 294.69999999999993, 260.47]",/home/tako/devtools/furry-geras/coco/train2017/000000383090.jpg,425,640
"[302.66, 0.0, 163.83999999999997, 139.84]",/home/tako/devtools/furry-geras/coco/train2017/000000560634.jpg,640,640
"[225.03, 179.81, 70.53, 166.31]",/home/tako/devtools/furry-geras/coco/train2017/000000267105.jpg,480,640
"[354.78, 266.29, 143.94, 103.5]",/home/tako/devtools/furry-geras/coco/train2017/000000411430.jpg,375,500
"[397.25, 181.36, 46.01999999999998, 116.06]",/home/tako/devtools/furry-geras/coco/train2017/000000450037.jpg,427,640
"[0.0, 0.7, 316.12, 439.95]",/home/tako/devtools/furry-geras/coco/train2017/000000410084.jpg,448,640
"[132.42, 30.83, 112.39000000000001, 102.34000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000205451.jpg,381,640
"[50.56, 109.44, 324.06, 498.85999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000540207.jpg,640,427
"[194.33, 113.92, 193.34, 185.66999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000214888.jpg,426,640
"[4.14, 331.5, 605.48, 197.49]",/home/tako/devtools/furry-geras/coco/train2017/000000540645.jpg,612,612
"[176.85, 157.86, 187.4, 79.66]",/home/tako/devtools/furry-geras/coco/train2017/000000512211.jpg,425,640
"[14.39, 10.48, 604.84, 320.85]",/home/tako/devtools/furry-geras/coco/train2017/000000438145.jpg,337,640
"[179.9, 78.11, 148.75999999999996, 193.14]",/home/tako/devtools/furry-geras/coco/train2017/000000072833.jpg,375,500
"[93.48, 28.76, 299.59, 411.77]",/home/tako/devtools/furry-geras/coco/train2017/000000140388.jpg,640,431
"[1.91, 2.87, 175.15, 369.48]",/home/tako/devtools/furry-geras/coco/train2017/000000347203.jpg,426,640
"[245.01, 34.14, 141.08000000000004, 159.39]",/home/tako/devtools/furry-geras/coco/train2017/000000204100.jpg,281,500
"[82.52, 6.88, 356.57, 602.74]",/home/tako/devtools/furry-geras/coco/train2017/000000063104.jpg,612,612
"[291.84, 136.19, 156.58999999999997, 203.29000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000559411.jpg,429,640
"[81.98, 467.42, 127.00000000000001, 171.57999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000080541.jpg,640,429
"[315.88, 164.64, 110.02999999999997, 123.44]",/home/tako/devtools/furry-geras/coco/train2017/000000181766.jpg,425,640
"[142.3, 118.3, 88.82, 99.46]",/home/tako/devtools/furry-geras/coco/train2017/000000005916.jpg,500,378
"[163.19, 212.4, 137.66000000000003, 205.12999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000480641.jpg,640,427
"[43.38, 112.28, 318.1, 249.66]",/home/tako/devtools/furry-geras/coco/train2017/000000565625.jpg,429,640
"[16.47, 84.31, 181.84, 414.63]",/home/tako/devtools/furry-geras/coco/train2017/000000294509.jpg,500,375
"[204.22, 53.21, 173.03, 578.6]",/home/tako/devtools/furry-geras/coco/train2017/000000344307.jpg,640,427
"[0.18, 35.1, 346.48, 170.91]",/home/tako/devtools/furry-geras/coco/train2017/000000298002.jpg,334,500
"[238.5, 213.88, 69.38, 125.06]",/home/tako/devtools/furry-geras/coco/train2017/000000020182.jpg,480,640
"[165.03, 7.62, 473.97, 464.98]",/home/tako/devtools/furry-geras/coco/train2017/000000056262.jpg,480,640
"[256.27, 56.47, 113.31, 182.29]",/home/tako/devtools/furry-geras/coco/train2017/000000248924.jpg,426,640
"[300.17, 83.34, 137.72999999999996, 284.87]",/home/tako/devtools/furry-geras/coco/train2017/000000451213.jpg,375,500
"[0.0, 20.9, 426.0, 610.17]",/home/tako/devtools/furry-geras/coco/train2017/000000200312.jpg,640,427
"[65.95, 126.3, 236.68, 141.18]",/home/tako/devtools/furry-geras/coco/train2017/000000502927.jpg,388,640
"[1.44, 4.07, 318.28, 627.5]",/home/tako/devtools/furry-geras/coco/train2017/000000318953.jpg,640,360
"[126.09, 45.08, 438.41999999999996, 380.92]",/home/tako/devtools/furry-geras/coco/train2017/000000007689.jpg,427,640
"[120.41, 146.86, 176.37999999999997, 175.64999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000172974.jpg,333,500
"[117.71, 3.31, 158.2, 194.06]",/home/tako/devtools/furry-geras/coco/train2017/000000363716.jpg,500,375
"[0.0, 3.13, 161.13, 340.44]",/home/tako/devtools/furry-geras/coco/train2017/000000466519.jpg,640,480
"[179.9, 1.27, 319.1, 371.46]",/home/tako/devtools/furry-geras/coco/train2017/000000521906.jpg,375,500
"[310.08, 13.06, 155.67000000000002, 188.31]",/home/tako/devtools/furry-geras/coco/train2017/000000222043.jpg,612,612
"[437.71, 152.41, 88.48999999999995, 153.97]",/home/tako/devtools/furry-geras/coco/train2017/000000319863.jpg,425,640
"[348.12, 195.55, 81.88, 225.2]",/home/tako/devtools/furry-geras/coco/train2017/000000415918.jpg,480,640
"[92.46, 96.43, 247.49, 534.99]",/home/tako/devtools/furry-geras/coco/train2017/000000429108.jpg,640,426
"[126.85, 0.0, 204.46, 93.23]",/home/tako/devtools/furry-geras/coco/train2017/000000163775.jpg,640,480
"[118.1, 246.23, 396.65999999999997, 225.46]",/home/tako/devtools/furry-geras/coco/train2017/000000342702.jpg,480,640
"[14.38, 146.7, 296.71, 342.73]",/home/tako/devtools/furry-geras/coco/train2017/000000569452.jpg,640,429
"[0.0, 237.13, 201.5, 96.44]",/home/tako/devtools/furry-geras/coco/train2017/000000449462.jpg,338,640
"[0.96, 0.69, 217.48, 256.77]",/home/tako/devtools/furry-geras/coco/train2017/000000504560.jpg,427,640
"[348.32, 106.51, 155.40000000000003, 171.72000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000524777.jpg,427,640
